dataset,tiers,baseline,method,mean_aurc_delta,ci_lo,ci_hi,excludes_zero,beats_baseline,mean_ci_lo,mean_ci_hi,mean_effect_excludes_zero,mean_effect_beats_baseline,n_seeds,n_boot_total
kr_vs_kp,ABC,signal_msp,A0_rank,2.5263234295355803e-05,-0.00033112814885378805,0.00040677989457016536,False,False,-5.937141383328317e-05,0.00011510443504931771,False,False,10,8952
kr_vs_kp,ABC,signal_msp,A1_lightgbm,0.0030135927752505346,-0.0007975359989782216,0.020954833323460667,False,False,0.0006091649662385894,0.006229839490362011,True,False,10,8971
kr_vs_kp,ABC,signal_msp,A1_logreg,0.003448700084888942,-0.0007126258825405829,0.026007878901276885,False,False,0.0003273919444030178,0.007904003055806548,True,False,10,8968
kr_vs_kp,ABC,signal_msp,A1_logreg_naive_meta,0.0013102301339209524,-0.00028287089352034556,0.007307908526305073,False,False,0.0003243364945401761,0.0025764793279910952,True,False,10,8963
kr_vs_kp,ABC,signal_msp,A2_adaptive_loss3,0.001594424365053924,-0.00035968053596138435,0.021485306371147067,False,False,4.436330893728048e-05,0.004444760481325095,True,False,10,9011
kr_vs_kp,ABC,signal_msp,A2_mlp_bce,0.010013260843245055,-0.00011610238273920678,0.03691065744595597,False,False,0.004997288894608925,0.016484966059676323,True,False,10,8965
kr_vs_kp,ABC,signal_msp,A2_mlp_loss1,0.012588973836897978,-9.861370718818662e-05,0.0448268611647121,False,False,0.006247410929817494,0.020047456560868527,True,False,10,9012
kr_vs_kp,ABC,signal_msp,A2_mlp_loss2,0.008143132633071263,-0.00014305901991978144,0.037506201201314905,False,False,0.003416194050293762,0.01466468016103721,True,False,10,8971
kr_vs_kp,ABC,signal_msp,A2_mlp_loss3,0.009773032729932669,-0.0007646579537485036,0.05132098442845169,False,False,0.0041886446670054145,0.01672460621971372,True,False,10,8967
kr_vs_kp,ABC,signal_msp,A2_rl_bandit,0.011908773559568243,-0.00022874190218629873,0.05707888185022423,False,False,0.006254370016172913,0.019023400867100877,True,False,10,8988
kr_vs_kp,ABC,signal_msp,A2_rl_c0.5,0.01693280438172699,-4.3877346565480395e-06,0.05429650949176441,False,False,0.010113789407174096,0.02479734467204857,True,False,10,8913
kr_vs_kp,ABC,signal_msp,A2_rl_c1.0,0.014864329209598057,5.425545659114215e-05,0.04513889827704772,True,False,0.009203725131239578,0.021639979916804074,True,False,10,9000
kr_vs_kp,ABC,signal_msp,A2_rl_c10.0,0.012064515382476073,-0.00020628097287297216,0.05695936662983654,False,False,0.006016580768798616,0.019300645215538478,True,False,10,8955
kr_vs_kp,ABC,signal_msp,A2_rl_c3.0,0.010329431154596924,-0.0001389725833708201,0.038117788145863626,False,False,0.004988481986957891,0.01655191238874659,True,False,10,8921
kr_vs_kp,ABC,signal_msp,A2_rl_linear,0.0006656716323122346,-0.0007304160999613289,0.00962566389396416,False,False,-8.731634336293584e-05,0.0017988557852027937,False,False,10,8938
kr_vs_kp,ABC,signal_msp,oracle,-0.0003025801097647473,-0.0015366887003356931,0.0,False,False,-0.0005557630053992691,-0.00014204258423803089,True,True,10,8933
kr_vs_kp,ABC,signal_msp,random,0.007010145209321395,-0.0006012120030695064,0.025023160776802868,False,False,0.004227564619155678,0.01054006868040296,True,False,10,8966
kr_vs_kp,ABC,signal_msp,signal_calib_residual,0.0001271486841265477,-9.73066750769433e-05,0.0009295242836440843,False,False,1.4947312399096522e-05,0.00028849964433508453,True,False,10,8942
kr_vs_kp,ABC,signal_msp,signal_energy,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,8937
kr_vs_kp,ABC,signal_msp,signal_ensemble_mean_pairwise_kl,0.00011154999014380187,-0.00039307404049859486,0.0010802805629927614,False,False,-9.389981617896843e-06,0.00026236112154645554,False,False,10,8964
kr_vs_kp,ABC,signal_msp,signal_ensemble_topclass_variance,6.853099133056596e-05,-0.0002908819024948187,0.0007971015046342909,False,False,-2.8194470085108407e-05,0.000182681872231117,False,False,10,8993
kr_vs_kp,ABC,signal_msp,signal_ensemble_vote_entropy,0.006400530785372207,0.0,0.020662000629577668,False,False,0.0034191532388520365,0.010077702706382585,True,False,10,8941
kr_vs_kp,ABC,signal_msp,signal_entropy,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,8963
kr_vs_kp,ABC,signal_msp,signal_knn_distance,0.0038361300589329315,0.0001785017957464728,0.012592775282060023,True,False,0.002253514796732615,0.005719023041357386,True,False,10,8974
kr_vs_kp,ABC,signal_msp,signal_local_label_agreement,0.0016737745641011807,-0.00011801532408715601,0.012104327095977458,False,False,0.0005316268318391083,0.003384616712822973,True,False,10,8954
kr_vs_kp,ABC,signal_msp,signal_mahalanobis,0.003402567917834976,-0.0002706369543161934,0.011952974310292755,False,False,0.0017784464297181993,0.005400401825488345,True,False,10,8966
kr_vs_kp,ABC,signal_msp,signal_margin_logit,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,8918
kr_vs_kp,ABC,signal_msp,signal_margin_prob,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,8955
kr_vs_kp,ABC,signal_msp,signal_temp_msp,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,8954
kr_vs_kp,ABC,signal_msp,signal_trust_score,0.004233852964273838,-2.5610719672544693e-05,0.022231747514376496,False,False,0.0019346480590542211,0.007458547128292951,True,False,10,8929
letter,ABC,signal_msp,A0_rank,0.00020064055128014906,-1.795528922291433e-05,0.00043097577845465377,False,False,0.00014533474743503387,0.00026087037230104304,True,False,10,10000
letter,ABC,signal_msp,A1_lightgbm,0.0004889170594581799,-0.00011940961825309977,0.0020339169893987988,False,False,0.00021156705236600266,0.0008093728841389136,True,False,10,10000
letter,ABC,signal_msp,A1_logreg,-5.687583046982239e-06,-0.0001852111664616189,0.0003170802487508142,False,False,-4.8768522239583255e-05,3.736475588283103e-05,False,False,10,10000
letter,ABC,signal_msp,A1_logreg_naive_meta,4.73344050147539e-05,-0.00014530057253446665,0.00033025774525042277,False,False,-2.853174144495768e-06,9.875112414371564e-05,False,False,10,10000
letter,ABC,signal_msp,A2_adaptive_loss3,0.0002496119511993119,-0.00014109579019958967,0.0011255867591820044,False,False,0.00013267038324128914,0.0003801130662510291,True,False,10,10000
letter,ABC,signal_msp,A2_mlp_bce,0.00013316870094625487,-0.00023050378261628025,0.0012813825415406556,False,False,1.4930174069852399e-05,0.00030800015246923093,True,False,10,10000
letter,ABC,signal_msp,A2_mlp_loss1,0.0011980351714607532,-2.3452608510029076e-05,0.004873823343899252,False,False,0.0006292034092786418,0.001873767463215112,True,False,10,10000
letter,ABC,signal_msp,A2_mlp_loss2,0.0001778168491878834,-0.00020212343840985282,0.002453144857701359,False,False,4.286000561680533e-06,0.0005291470694332418,True,False,10,10000
letter,ABC,signal_msp,A2_mlp_loss3,0.00024339905959335325,-0.00021643716442909348,0.003021780434398093,False,False,2.312117913241843e-05,0.0006222964337746553,True,False,10,10000
letter,ABC,signal_msp,A2_rl_bandit,0.0007425460245622944,-0.00020042003620124928,0.0042661012630187635,False,False,0.00028242718000247546,0.0013167777808147417,True,False,10,10000
letter,ABC,signal_msp,A2_rl_c0.5,0.04146046789615032,0.017397550404178612,0.06623373845530144,True,False,0.037743346911784034,0.04555792548784245,True,False,10,10000
letter,ABC,signal_msp,A2_rl_c1.0,0.024426796069860028,0.007598317933406108,0.050293472896653646,True,False,0.021561423059833783,0.02720414202161219,True,False,10,10000
letter,ABC,signal_msp,A2_rl_c10.0,0.0007245049435698628,-0.00020480163814101565,0.00429472796305668,False,False,0.0002528862129131422,0.0013134591311896816,True,False,10,10000
letter,ABC,signal_msp,A2_rl_c3.0,0.005545863483768353,0.0008639663838318015,0.017090178992013746,True,False,0.004287154669196302,0.006879411414254908,True,False,10,10000
letter,ABC,signal_msp,A2_rl_linear,0.0015113478570229185,3.2383716475213134e-05,0.004991998009472811,True,False,0.0009371743645383993,0.0021419544749936886,True,False,10,10000
letter,ABC,signal_msp,oracle,-0.000909587351915156,-0.0015391133574524304,-0.0005311597896395847,True,True,-0.0010320830745414243,-0.000800882757687033,True,True,10,10000
letter,ABC,signal_msp,random,0.026177371384750837,0.016801183944799326,0.03943868262153472,True,False,0.02384611832604454,0.028792109318329363,True,False,10,10000
letter,ABC,signal_msp,signal_calib_residual,0.0005540759373013972,0.00018503704325366162,0.0011324101388610853,True,False,0.0004655303403708234,0.0006598564767765062,True,False,10,10000
letter,ABC,signal_msp,signal_energy,0.0006895672384669275,0.00021712889612205208,0.0012654044377665582,True,False,0.0005677364213145345,0.0008255865509167726,True,False,10,10000
letter,ABC,signal_msp,signal_ensemble_mean_pairwise_kl,0.00039391492799868634,5.691667693243708e-07,0.000924010123539844,True,False,0.0002960550841005324,0.000489570277344132,True,False,10,10000
letter,ABC,signal_msp,signal_ensemble_topclass_variance,0.000360682354820068,-1.5159402486707976e-05,0.0009566039258914811,False,False,0.0002589718829560755,0.00045910280882962087,True,False,10,10000
letter,ABC,signal_msp,signal_ensemble_vote_entropy,0.017107147819759083,0.010464649525879532,0.025021544150334793,True,False,0.015098162113442722,0.019404304466705574,True,False,10,10000
letter,ABC,signal_msp,signal_entropy,2.3399539098546106e-07,-3.632990237646587e-05,4.2803021994327e-05,False,False,-7.834210162139532e-06,8.280513266051731e-06,False,False,10,10000
letter,ABC,signal_msp,signal_knn_distance,0.007736921852357665,0.004992390678840714,0.011128696958904916,True,False,0.007015282571641505,0.00845224929134108,True,False,10,10000
letter,ABC,signal_msp,signal_local_label_agreement,0.0016553948210912943,0.0005909737526341267,0.004031713781295311,True,False,0.0013051831425103964,0.002118013806885964,True,False,10,10000
letter,ABC,signal_msp,signal_logitnorm_msp,0.0005973258014870238,0.00014632752511922265,0.0012129992386924456,True,False,0.00048149865228191155,0.0007144776702947566,True,False,10,10000
letter,ABC,signal_msp,signal_mahalanobis,0.013638444793857145,0.008001643134228083,0.020612275702525218,True,False,0.012183365740285624,0.01516674569811324,True,False,10,10000
letter,ABC,signal_msp,signal_margin_logit,1.4001154683255546e-05,-3.516076162749111e-05,6.343257115456837e-05,False,False,3.498785974399548e-06,2.4618428858097557e-05,True,False,10,10000
letter,ABC,signal_msp,signal_margin_prob,4.240248103446766e-06,-1.969083002665115e-05,2.7368155542195304e-05,False,False,-1.0002057300416376e-06,9.706570314044744e-06,False,False,10,10000
letter,ABC,signal_msp,signal_temp_msp,7.36097556380584e-06,-5.08980846705836e-05,7.04668150616256e-05,False,False,-6.1002974108876325e-06,2.0419778772692003e-05,False,False,10,10000
letter,ABC,signal_msp,signal_trust_score,0.0013714781665761548,0.0002520469782556785,0.002943688541364968,True,False,0.0010854648712868955,0.0016577053613197848,True,False,10,10000
magic_telescope,ABC,signal_msp,A0_rank,-0.0005197124677076846,-0.0024835565171427766,0.0014488833464498892,False,False,-0.0010349873962006712,-1.8775892765801497e-05,True,True,10,10000
magic_telescope,ABC,signal_msp,A1_lightgbm,0.0061963595534503795,0.001463939469112049,0.011173201686455036,True,False,0.005132077681735474,0.007228251709254748,True,False,10,10000
magic_telescope,ABC,signal_msp,A1_logreg,-0.0006539142280366963,-0.001854619129134828,0.0006135651223560979,False,False,-0.0009393188417217707,-0.0003624167009394799,True,True,10,10000
magic_telescope,ABC,signal_msp,A1_logreg_naive_meta,-0.0001827182752485037,-0.0016184845042820808,0.0024067928828554754,False,False,-0.000540365368431946,0.0002149209723065828,False,False,10,10000
magic_telescope,ABC,signal_msp,A2_adaptive_loss3,0.0026482070989273915,-0.0007102350870350169,0.006475482442512505,False,False,0.001879201488115481,0.0034127212080734344,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_mlp_bce,0.0011776833115854594,-0.0014590417301127653,0.005738439734463793,False,False,0.0004948274377274328,0.001854464917873364,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_mlp_loss1,0.001673432036505801,-0.0006540809285605359,0.006137349243049123,False,False,0.001096869782596719,0.002247551104552046,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_mlp_loss2,0.0008045000071480185,-0.0012691567062432128,0.0039054062597531324,False,False,0.0003387716133687079,0.0012663146045301637,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_mlp_loss3,0.002017812456629822,-0.0012043082260102078,0.007121895376245729,False,False,0.00116754136209348,0.002863027126758836,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_rl_bandit,0.0015889477739994776,-0.0006869191340863676,0.005510461989865946,False,False,0.001019359396404117,0.00216305936293202,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_rl_c0.5,0.14168869288535202,0.11464538627679302,0.16863130549022814,True,False,0.1345242642550925,0.1485897475655491,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_rl_c1.0,0.11685625925435482,0.06698874732723722,0.15250984431318437,True,False,0.11005710046156536,0.12316800328355182,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_rl_c10.0,0.0015827037182371499,-0.0007040462938695414,0.005553698713216745,False,False,0.001012170751066739,0.0021447354100144695,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_rl_c3.0,0.008097185714745294,0.002668505006097996,0.018179999695511838,True,False,0.006692411013402494,0.00947053259057226,True,False,10,10000
magic_telescope,ABC,signal_msp,A2_rl_linear,0.013648101962018131,0.003988935993417892,0.022821708875342326,True,False,0.011913324178090294,0.015501903928416244,True,False,10,10000
magic_telescope,ABC,signal_msp,oracle,-0.02759776101487837,-0.03400989974404757,-0.021532365549406327,True,True,-0.029202355743964632,-0.026035133711693435,True,True,10,10000
magic_telescope,ABC,signal_msp,random,0.08100210822743707,0.06456012592924927,0.09932590667250052,True,False,0.07649242610456417,0.0856174102468866,True,False,10,10000
magic_telescope,ABC,signal_msp,signal_calib_residual,0.03583563562594296,0.011947055212838998,0.05767146119939929,True,False,0.03296372533668754,0.03904036246340373,True,False,10,10000
magic_telescope,ABC,signal_msp,signal_energy,-6.330074626429566e-09,-1.232014892604827e-07,0.0,False,False,-4.9333270490323215e-08,0.0,False,False,10,10000
magic_telescope,ABC,signal_msp,signal_ensemble_mean_pairwise_kl,0.007020434982453094,0.0023948788213744242,0.012067832440974114,True,False,0.005946143955226463,0.00820162334310808,True,False,10,10000
magic_telescope,ABC,signal_msp,signal_ensemble_topclass_variance,0.0023307664950355184,-0.0010305627221876225,0.005566336527250924,False,False,0.0015332373867407605,0.003166795644925803,True,False,10,10000
magic_telescope,ABC,signal_msp,signal_ensemble_vote_entropy,0.06018459336100854,0.046179569833480275,0.07536967027065464,True,False,0.05616372950679089,0.06445051848069619,True,False,10,10000
magic_telescope,ABC,signal_msp,signal_entropy,-5.749277714860515e-09,0.0,0.0,False,False,-4.9280598748285834e-08,0.0,False,False,10,10000
magic_telescope,ABC,signal_msp,signal_knn_distance,0.06864477112827774,0.051120357206493244,0.09056734486692547,True,False,0.06461413109275185,0.07262210636106697,True,False,10,10000
magic_telescope,ABC,signal_msp,signal_local_label_agreement,0.0254774810095581,0.015570834476688859,0.03649965072661096,True,False,0.02309515036960847,0.02794794568723472,True,False,10,10000
magic_telescope,ABC,signal_msp,signal_mahalanobis,0.06706824741754439,0.05143791381131393,0.08728188456704833,True,False,0.06317224545374836,0.07135603366335141,True,False,10,10000
magic_telescope,ABC,signal_msp,signal_margin_logit,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
magic_telescope,ABC,signal_msp,signal_margin_prob,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
magic_telescope,ABC,signal_msp,signal_temp_msp,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
magic_telescope,ABC,signal_msp,signal_trust_score,0.01688810504613179,0.009673387534002922,0.024959647766907966,True,False,0.015004814915114188,0.018765872327535602,True,False,10,10000
nomao,ABC,signal_msp,A0_rank,0.0002811221089182837,-2.1985321398159426e-05,0.0005765043240582834,False,False,0.00019844179576889045,0.0003633201651650949,True,False,10,10000
nomao,ABC,signal_msp,A1_lightgbm,0.0008084398308601017,-6.389559704123401e-06,0.002266732588094797,False,False,0.0005840855353480016,0.0010571226870565713,True,False,10,10000
nomao,ABC,signal_msp,A1_logreg,1.9922660932824383e-05,-0.00011867320691571246,0.0002507208379070304,False,False,-2.334697139383434e-05,6.739284414594158e-05,False,False,10,10000
nomao,ABC,signal_msp,A1_logreg_naive_meta,9.952555712496139e-05,-9.33828956251815e-05,0.0006456935794765425,False,False,2.626725464284896e-05,0.0001858456100391174,True,False,10,10000
nomao,ABC,signal_msp,A2_adaptive_loss3,0.0005034195911907675,-4.60980412393064e-05,0.0016992742131874516,False,False,0.0003056091139581427,0.0007310457682518953,True,False,10,10000
nomao,ABC,signal_msp,A2_mlp_bce,0.0006135438245707377,-6.047620824595384e-05,0.004376748248529594,False,False,0.00018282155049991524,0.001121483810014658,True,False,10,10000
nomao,ABC,signal_msp,A2_mlp_loss1,0.0016266679262929124,7.977561704498161e-05,0.007202503515645612,True,False,0.0009855377612937798,0.0024768557203438102,True,False,10,10000
nomao,ABC,signal_msp,A2_mlp_loss2,0.00033341834963257055,-7.86523070278493e-05,0.0025386423014932312,False,False,0.0001135921194636389,0.0007066329962449925,True,False,10,10000
nomao,ABC,signal_msp,A2_mlp_loss3,0.0006698926536244293,-6.427729665596473e-05,0.0031753524861992976,False,False,0.00034059142326827466,0.0010692416647385531,True,False,10,10000
nomao,ABC,signal_msp,A2_rl_bandit,0.0031986758610398707,0.00022294889907722968,0.01074973258569079,True,False,0.0023626247214217928,0.0041116906445784205,True,False,10,10000
nomao,ABC,signal_msp,A2_rl_c0.5,0.0717927477343327,0.053263793757759206,0.09290766314103129,True,False,0.06757768700455026,0.07593136829223802,True,False,10,10000
nomao,ABC,signal_msp,A2_rl_c1.0,0.06569848676041282,0.04689251138621064,0.0898431128472939,True,False,0.061754861443447356,0.06944695817638688,True,False,10,10000
nomao,ABC,signal_msp,A2_rl_c10.0,0.003214937981499257,0.00022566932292252163,0.010808584356410586,True,False,0.002385257876356521,0.004116274103528008,True,False,10,10000
nomao,ABC,signal_msp,A2_rl_c3.0,0.008355334673571163,0.0014830675049703598,0.02256695675616699,True,False,0.00695036084633814,0.009881743101055112,True,False,10,10000
nomao,ABC,signal_msp,A2_rl_linear,0.00188622023360739,0.0002851320157703643,0.005191471792067292,True,False,0.0013904528079422256,0.002506981569122804,True,False,10,10000
nomao,ABC,signal_msp,oracle,-0.001384200684695761,-0.0021677216714693684,-0.0008822227085581951,True,True,-0.0015130680511414815,-0.001256818028761827,True,True,10,10000
nomao,ABC,signal_msp,random,0.026315043603757925,0.018648045590136896,0.03542186807797033,True,False,0.02422558025615097,0.028281209432058894,True,False,10,10000
nomao,ABC,signal_msp,signal_calib_residual,0.001051636651847667,0.0004124431445713579,0.0018137407284349219,True,False,0.0008810353194575961,0.0012267774616298666,True,False,10,10000
nomao,ABC,signal_msp,signal_energy,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
nomao,ABC,signal_msp,signal_ensemble_mean_pairwise_kl,0.00036416205987683457,-2.5325626609088173e-05,0.0007905457133706979,False,False,0.00027196456408145334,0.00045171722811624966,True,False,10,10000
nomao,ABC,signal_msp,signal_ensemble_topclass_variance,0.00014551176678383776,-0.00012441002967077792,0.0004379734963045868,False,False,8.053337374157872e-05,0.00021661775982716942,True,False,10,10000
nomao,ABC,signal_msp,signal_ensemble_vote_entropy,0.019417627987648102,0.012908918054205559,0.026649030091224636,True,False,0.01770983333868853,0.02117998503636306,True,False,10,10000
nomao,ABC,signal_msp,signal_entropy,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
nomao,ABC,signal_msp,signal_knn_distance,0.018856019003219336,0.013231813547845321,0.02541015947107881,True,False,0.01716177368830929,0.020468755962801344,True,False,10,10000
nomao,ABC,signal_msp,signal_local_label_agreement,0.005010538847777123,0.002269559464965671,0.008505289412703154,True,False,0.004276048756050003,0.005843579978051219,True,False,10,10000
nomao,ABC,signal_msp,signal_mahalanobis,0.018273800082349245,0.013387475850970118,0.02413631061867491,True,False,0.017001106774491792,0.01960480053493746,True,False,10,10000
nomao,ABC,signal_msp,signal_margin_logit,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
nomao,ABC,signal_msp,signal_margin_prob,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
nomao,ABC,signal_msp,signal_temp_msp,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
nomao,ABC,signal_msp,signal_trust_score,0.0032919504675481006,0.0015498337737056545,0.005592811869534882,True,False,0.0027863105613897703,0.0038281523987445908,True,False,10,10000
phoneme,ABC,signal_msp,A0_rank,-0.0013742346410435975,-0.0035690895676677393,0.0006945320664757963,False,False,-0.0019166592204544388,-0.0008241629627189828,True,True,10,10000
phoneme,ABC,signal_msp,A1_lightgbm,-0.000270627790040448,-0.006598941415653933,0.007517309343170524,False,False,-0.0018300195248383774,0.0015736133190507328,False,False,10,10000
phoneme,ABC,signal_msp,A1_logreg,-0.0018884047975567904,-0.004881752455883272,0.00174478151736434,False,False,-0.0026327165645882245,-0.0012009009463475372,True,True,10,10000
phoneme,ABC,signal_msp,A1_logreg_naive_meta,-0.0011241032794936066,-0.004692899576210686,0.002918555064040885,False,False,-0.0019365577032758054,-0.00025199030196133837,True,True,10,10000
phoneme,ABC,signal_msp,A2_adaptive_loss3,0.0017940494217716448,-0.002587590230295814,0.009799156461226708,False,False,0.0006742148161263788,0.0030241293943408225,True,False,10,10000
phoneme,ABC,signal_msp,A2_mlp_bce,0.0005182516039171879,-0.0038883601977350024,0.0052502997269243444,False,False,-0.0005786265371665406,0.0016381296375994258,False,False,10,10000
phoneme,ABC,signal_msp,A2_mlp_loss1,0.00038440789131771454,-0.0024830247472174515,0.004018104179245263,False,False,-0.00021106186929955784,0.0010239871579587358,False,False,10,10000
phoneme,ABC,signal_msp,A2_mlp_loss2,7.21195116414187e-05,-0.002985746513137503,0.0035497530812002237,False,False,-0.0006567199487879485,0.0008049852829497893,False,False,10,10000
phoneme,ABC,signal_msp,A2_mlp_loss3,0.00012580970636667956,-0.004524054501782131,0.005533019283809521,False,False,-0.0009226924605910711,0.001231279814245563,False,False,10,10000
phoneme,ABC,signal_msp,A2_rl_bandit,0.0005651422762497282,-0.003430203130863927,0.005798735491319912,False,False,-0.0003814998382433949,0.001526072001551031,False,False,10,10000
phoneme,ABC,signal_msp,A2_rl_c0.5,0.15096891670798226,0.08366304055420265,0.21485408659462923,True,False,0.1380259282400616,0.16425680904001386,True,False,10,10000
phoneme,ABC,signal_msp,A2_rl_c1.0,0.12326888549519753,0.06628200556884724,0.20518034143404332,True,False,0.11175347589871609,0.13501504404782247,True,False,10,10000
phoneme,ABC,signal_msp,A2_rl_c10.0,0.0005638499468117139,-0.003414419010197166,0.005795228418282385,False,False,-0.0003509354215683644,0.0016052115938402103,False,False,10,10000
phoneme,ABC,signal_msp,A2_rl_c3.0,0.004221736629209625,-0.001958768559820169,0.017991810078365818,False,False,0.0021235541711860733,0.006597051822948161,True,False,10,10000
phoneme,ABC,signal_msp,A2_rl_linear,0.008734257247640508,-0.0008368074596241708,0.02802691330807555,False,False,0.006230555972515273,0.01160093854918352,True,False,10,10000
phoneme,ABC,signal_msp,oracle,-0.01597051143844237,-0.023856847021618426,-0.009097983691439982,True,True,-0.01775511964800342,-0.014178896156903126,True,True,10,10000
phoneme,ABC,signal_msp,random,0.07248117166859797,0.03950313812705815,0.11134412757012449,True,False,0.06456150660192013,0.08055078495814164,True,False,10,10000
phoneme,ABC,signal_msp,signal_calib_residual,0.012101607198935225,0.001766785873365831,0.02618866603301623,True,False,0.009995801309994392,0.014262458399011172,True,False,10,10000
phoneme,ABC,signal_msp,signal_energy,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
phoneme,ABC,signal_msp,signal_ensemble_mean_pairwise_kl,0.003161853349891888,-0.0012381997244184392,0.008390656428328322,False,False,0.0019466278677098756,0.004318214827622202,True,False,10,10000
phoneme,ABC,signal_msp,signal_ensemble_topclass_variance,0.001812895777270326,-0.0017016770757035129,0.0058536584565406415,False,False,0.0007868955172447516,0.002853505742263503,True,False,10,10000
phoneme,ABC,signal_msp,signal_ensemble_vote_entropy,0.056192888381016735,0.03346063096830471,0.08226373603933884,True,False,0.04922677493454395,0.06388490835341873,True,False,10,10000
phoneme,ABC,signal_msp,signal_entropy,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
phoneme,ABC,signal_msp,signal_knn_distance,0.057158953693373656,0.03329503275407331,0.08572494958404472,True,False,0.05072598449144206,0.06375733846120739,True,False,10,10000
phoneme,ABC,signal_msp,signal_local_label_agreement,0.010070460094329966,0.0008653157843302609,0.025955266739592333,True,False,0.00712026645686934,0.013148733425385325,True,False,10,10000
phoneme,ABC,signal_msp,signal_mahalanobis,0.06210195712140295,0.0383637847722528,0.09853741818071628,True,False,0.05529602970061875,0.06901100094110264,True,False,10,10000
phoneme,ABC,signal_msp,signal_margin_logit,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
phoneme,ABC,signal_msp,signal_margin_prob,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
phoneme,ABC,signal_msp,signal_temp_msp,0.0,0.0,0.0,False,False,0.0,0.0,False,False,10,10000
phoneme,ABC,signal_msp,signal_trust_score,-0.0026149759361687674,-0.009672399494786455,0.003685690880921792,False,False,-0.004236519775678897,-0.0010261193744838869,True,True,10,10000
satimage,ABC,signal_msp,A0_rank,0.00012817744308598933,-0.0011606390754580452,0.001241752110788423,False,False,-0.00016331909890458272,0.0004252089561390543,False,False,10,10000
satimage,ABC,signal_msp,A1_lightgbm,0.004058007709490278,-0.0006237758127367763,0.015779597750417425,False,False,0.002218613996380859,0.006039218252777007,True,False,10,10000
satimage,ABC,signal_msp,A1_logreg,-0.00046686152535150107,-0.002036222385765614,0.0011635136228439298,False,False,-0.0008209045151241733,-0.00015492038115129267,True,True,10,10000
satimage,ABC,signal_msp,A1_logreg_naive_meta,0.00010781586555770859,-0.0019760143335164847,0.0020871116061449402,False,False,-0.00030277740795487236,0.0004995918745091689,False,False,10,10000
satimage,ABC,signal_msp,A2_adaptive_loss3,0.001160054075409807,-0.0012902058574628143,0.004391675244760738,False,False,0.0005855596463602398,0.0017824105859720705,True,False,10,10000
satimage,ABC,signal_msp,A2_mlp_bce,0.001784830874857676,-0.0015003079253865133,0.007150427662649137,False,False,0.00095721945469879,0.0027274350108076467,True,False,10,10000
satimage,ABC,signal_msp,A2_mlp_loss1,0.0002301377481797565,-0.0013204737619066744,0.0021487929388980405,False,False,-9.215721985347943e-05,0.0005430743675312111,False,False,10,10000
satimage,ABC,signal_msp,A2_mlp_loss2,-2.1301410227684885e-05,-0.0013537335156708168,0.0012566735692421448,False,False,-0.00031060134733298033,0.0002430533675761412,False,False,10,10000
satimage,ABC,signal_msp,A2_mlp_loss3,0.0020275140218683034,-0.0012264855989989635,0.007454560154509566,False,False,0.0010928735653041787,0.003033551811172261,True,False,10,10000
satimage,ABC,signal_msp,A2_rl_bandit,0.0009817473156294699,-0.0012880621459794872,0.008594903783067029,False,False,0.00020110878174122863,0.0018392271761122746,True,False,10,10000
satimage,ABC,signal_msp,A2_rl_c0.5,0.0750962261023511,0.03597904346195273,0.1390565049617453,True,False,0.06678100114892835,0.08336065507924663,True,False,10,10000
satimage,ABC,signal_msp,A2_rl_c1.0,0.07803600780982956,0.015967946504899196,0.16455726153726896,True,False,0.06949297252745901,0.0864157294947216,True,False,10,10000
satimage,ABC,signal_msp,A2_rl_c10.0,0.0009551188711065642,-0.0013147289292729425,0.008350987059125523,False,False,0.00019540862072087007,0.0018322358217839503,True,False,10,10000
satimage,ABC,signal_msp,A2_rl_c3.0,0.01670213143934304,-0.0010773633975433574,0.06963255609158868,False,False,0.012718187224240953,0.02096777294831005,True,False,10,10000
